"filename","id","refseq_species","ANI_species_group","fabv_detected","type_strain","total_contigs","total_length","N50","Completeness","Contamination","overall_quality","refseq_description"
"GCF_900586435.1_p24.B1_genomic.fna","NZ_UTXI01000058.1","pseudomonas_viridiflava","viridiflava",0,0,25,5940844,450747,100,0.41,97.95,"Pseudomonas viridiflava isolate p24.B1, whole genome shotgun sequence"
"GCF_900586445.1_p24.B4_genomic.fna","NZ_UTXJ01000042.1","pseudomonas_viridiflava","viridiflava",0,0,18,6073790,603749,99.68,0.14,98.98,"Pseudomonas viridiflava isolate p24.B4, whole genome shotgun sequence"
"GCF_900586455.1_p24.B12_genomic.fna","NZ_UTXL01000056.1","pseudomonas_viridiflava","viridiflava",0,0,27,6056278,525939,100,0.38,98.1,"Pseudomonas viridiflava isolate p24.B12, whole genome shotgun sequence"
"GCF_900586465.1_p24.B5_genomic.fna","NZ_UTXM01000081.1","pseudomonas_viridiflava","viridiflava",0,0,48,5907090,197789,100,0.25,98.75,"Pseudomonas viridiflava isolate p24.B5, whole genome shotgun sequence"
"GCF_900586475.1_p24.B3_genomic.fna","NZ_UTXO01000068.1","pseudomonas_viridiflava","viridiflava",0,0,34,5969584,622835,100,0.46,97.7,"Pseudomonas viridiflava isolate p24.B3, whole genome shotgun sequence"
"GCF_900586485.1_p24.B7_genomic.fna","NZ_UTXN01000093.1","pseudomonas_viridiflava","viridiflava",0,0,62,5983911,171185,99.36,0.14,98.66,"Pseudomonas viridiflava isolate p24.B7, whole genome shotgun sequence"
"GCF_900586495.1_p24.C10_genomic.fna","NZ_UTXP01000053.1","pseudomonas_viridiflava","viridiflava",0,0,42,5879610,287599,96.54,0.4,94.54,"Pseudomonas viridiflava isolate p24.C10, whole genome shotgun sequence"
"GCF_900586505.1_p24.C11_genomic.fna","NZ_UTXU01000049.1","pseudomonas_viridiflava","viridiflava",0,0,37,5968693,473826,100,0.46,97.7,"Pseudomonas viridiflava isolate p24.C11, whole genome shotgun sequence"
"GCF_900586515.1_p24.C5_genomic.fna","NZ_UTXW01000118.1","pseudomonas_viridiflava","viridiflava",0,0,102,5970138,109911,99.68,0.24,98.48,"Pseudomonas viridiflava isolate p24.C5, whole genome shotgun sequence"
"GCF_900586525.1_p24.C2_genomic.fna","NZ_UTXZ01000073.1","pseudomonas_viridiflava","viridiflava",0,0,58,5991601,254080,100,0.14,99.3,"Pseudomonas viridiflava isolate p24.C2, whole genome shotgun sequence"
"GCF_900586535.1_p24.C12_genomic.fna","NZ_UTXS01000044.1","pseudomonas_viridiflava","viridiflava",0,0,31,6057147,558001,100,0.39,98.05,"Pseudomonas viridiflava isolate p24.C12, whole genome shotgun sequence"
"GCF_900586545.1_p24.C4_genomic.fna","NZ_UTXR01000028.1","pseudomonas_viridiflava","viridiflava",0,0,17,6074412,649612,99.68,0.14,98.98,"Pseudomonas viridiflava isolate p24.C4, whole genome shotgun sequence"
"GCF_900586555.1_p24.C1_genomic.fna","NZ_UTXT01000041.1","pseudomonas_viridiflava","viridiflava",0,0,23,5940747,640179,100,0.25,98.75,"Pseudomonas viridiflava isolate p24.C1, whole genome shotgun sequence"
"GCF_900586565.1_p24.C7_genomic.fna","NZ_UTXX01000080.1","pseudomonas_viridiflava","viridiflava",0,0,69,5983196,131577,99.2,0.14,98.5,"Pseudomonas viridiflava isolate p24.C7, whole genome shotgun sequence"
"GCF_900586575.1_p24.C3_genomic.fna","NZ_UTXY01000045.1","pseudomonas_viridiflava","viridiflava",0,0,29,5969190,726359,100,0.46,97.7,"Pseudomonas viridiflava isolate p24.C3, whole genome shotgun sequence"
"GCF_900586585.1_p24.C8_genomic.fna","NZ_UTXV01000065.1","pseudomonas_viridiflava","viridiflava",0,0,50,5870470,195341,99.68,0.14,98.98,"Pseudomonas viridiflava isolate p24.C8, whole genome shotgun sequence"
"GCF_900586595.1_p24.C9_genomic.fna","NZ_UTYA01000022.1","pseudomonas_viridiflava","viridiflava",0,0,39,6126304,334373,100,0.35,98.25,"Pseudomonas viridiflava isolate p24.C9, whole genome shotgun sequence"
"GCF_900586605.1_p24.D11_genomic.fna","NZ_UTYC01000046.1","pseudomonas_viridiflava","viridiflava",0,0,42,5964503,262681,100,0.46,97.7,"Pseudomonas viridiflava isolate p24.D11, whole genome shotgun sequence"
"GCF_900586615.1_p24.D1_genomic.fna","NZ_UTYB01000041.1","pseudomonas_viridiflava","viridiflava",0,0,29,5939488,358719,100,0.25,98.75,"Pseudomonas viridiflava isolate p24.D1, whole genome shotgun sequence"
"GCF_900586625.1_p24.D5_genomic.fna","NZ_UTYF01000085.1","pseudomonas_viridiflava","viridiflava",0,0,76,5968402,136647,99.52,0.18,98.62,"Pseudomonas viridiflava isolate p24.D5, whole genome shotgun sequence"
"GCF_900586635.1_p24.D4_genomic.fna","NZ_UTYD01000029.1","pseudomonas_viridiflava","viridiflava",0,0,27,6072720,342939,99.68,0.14,98.98,"Pseudomonas viridiflava isolate p24.D4, whole genome shotgun sequence"
"GCF_900586645.1_p24.D12_genomic.fna","NZ_UTYE01000031.1","pseudomonas_viridiflava","viridiflava",0,0,27,6055219,533023,100,0.33,98.35,"Pseudomonas viridiflava isolate p24.D12, whole genome shotgun sequence"
"GCF_900586655.1_p24.D3_genomic.fna","NZ_UTYG01000056.1","pseudomonas_viridiflava","viridiflava",0,0,42,6010517,341188,100,0.46,97.7,"Pseudomonas viridiflava isolate p24.D3, whole genome shotgun sequence"
"GCF_900586665.1_p24.D2_genomic.fna","NZ_UTYH01000040.1","pseudomonas_viridiflava","viridiflava",0,0,31,6056022,321932,100,0.33,98.35,"Pseudomonas viridiflava isolate p24.D2, whole genome shotgun sequence"
"GCF_900586675.1_p24.D8_genomic.fna","NZ_UTYI01000070.1","pseudomonas_viridiflava","viridiflava",0,0,64,5867821,171500,99.68,0.14,98.98,"Pseudomonas viridiflava isolate p24.D8, whole genome shotgun sequence"
"GCF_900586685.1_p24.D7_genomic.fna","NZ_UTYJ01000120.1","pseudomonas_viridiflava","viridiflava",0,0,115,5979696,105248,99.36,0.14,98.66,"Pseudomonas viridiflava isolate p24.D7, whole genome shotgun sequence"
"GCF_900586695.1_p24.D9_genomic.fna","NZ_UTYM01000054.1","pseudomonas_viridiflava","viridiflava",0,0,47,6052844,204478,99.68,0.33,98.03,"Pseudomonas viridiflava isolate p24.D9, whole genome shotgun sequence"
"GCF_900586715.1_p24.E10_genomic.fna","NZ_UTYK01000058.1","pseudomonas_viridiflava","viridiflava",0,0,51,5965543,202088,100,0.46,97.7,"Pseudomonas viridiflava isolate p24.E10, whole genome shotgun sequence"
"GCF_900586725.1_p24.E1_genomic.fna","NZ_UTYN01000032.1","pseudomonas_viridiflava","viridiflava",0,0,26,5940585,367338,100,0.25,98.75,"Pseudomonas viridiflava isolate p24.E1, whole genome shotgun sequence"
"GCF_900586735.1_p24.E12_genomic.fna","NZ_UTYV01000040.1","pseudomonas_viridiflava","viridiflava",0,0,27,6055820,405695,100,0.33,98.35,"Pseudomonas viridiflava isolate p24.E12, whole genome shotgun sequence"
"GCF_900586745.1_p24.E5_genomic.fna","NZ_UTYO01000144.1","pseudomonas_viridiflava","viridiflava",0,0,139,5968683,98217,99.68,0.34,97.98,"Pseudomonas viridiflava isolate p24.E5, whole genome shotgun sequence"
"GCF_900586755.1_p24.E3_genomic.fna","NZ_UTYP01000046.1","pseudomonas_viridiflava","viridiflava",0,0,28,5968748,931218,100,0.46,97.7,"Pseudomonas viridiflava isolate p24.E3, whole genome shotgun sequence"
"GCF_900586765.1_p24.E4_genomic.fna","NZ_UTYQ01000035.1","pseudomonas_viridiflava","viridiflava",0,0,27,6072673,408890,99.68,0.14,98.98,"Pseudomonas viridiflava isolate p24.E4, whole genome shotgun sequence"
"GCF_900586775.1_p24.E7_genomic.fna","NZ_UTYR01000115.1","pseudomonas_viridiflava","viridiflava",0,0,102,5891449,103524,99.68,0.89,95.23,"Pseudomonas viridiflava isolate p24.E7, whole genome shotgun sequence"
"GCF_900586785.1_p24.E8_genomic.fna","NZ_UTYT01000064.1","pseudomonas_viridiflava","viridiflava",0,0,57,5867690,198978,99.68,0.14,98.98,"Pseudomonas viridiflava isolate p24.E8, whole genome shotgun sequence"
"GCF_900586805.1_p24.E9_genomic.fna","NZ_UTYS01000058.1","pseudomonas_viridiflava","viridiflava",0,0,51,6124945,193629,100,0.35,98.25,"Pseudomonas viridiflava isolate p24.E9, whole genome shotgun sequence"
"GCF_900586815.1_p24.F11_genomic.fna","NZ_UTYW01000060.1","pseudomonas_viridiflava","viridiflava",0,0,52,5964555,237141,100,0.46,97.7,"Pseudomonas viridiflava isolate p24.F11, whole genome shotgun sequence"
"GCF_900586825.1_p24.F1_genomic.fna","NZ_UTYX01000033.1","pseudomonas_viridiflava","viridiflava",0,0,25,5941183,616684,100,0.25,98.75,"Pseudomonas viridiflava isolate p24.F1, whole genome shotgun sequence"
"GCF_900586835.1_p24.F12_genomic.fna","NZ_UTZG01000031.1","pseudomonas_viridiflava","viridiflava",0,0,27,6056192,376983,100,0.44,97.8,"Pseudomonas viridiflava isolate p24.F12, whole genome shotgun sequence"
"GCF_900586865.1_p24.F5_genomic.fna","NZ_UTZB01000079.1","pseudomonas_viridiflava","viridiflava",0,0,66,6025833,162779,99.68,0.14,98.98,"Pseudomonas viridiflava isolate p24.F5, whole genome shotgun sequence"
"GCF_900586875.1_p24.F3_genomic.fna","NZ_UTYZ01000044.1","pseudomonas_viridiflava","viridiflava",0,0,38,5969416,473787,100,0.46,97.7,"Pseudomonas viridiflava isolate p24.F3, whole genome shotgun sequence"
"GCF_900586885.1_p24.F2_genomic.fna","NZ_UTZH01000053.1","pseudomonas_viridiflava","viridiflava",0,0,37,5969566,462026,100,0.46,97.7,"Pseudomonas viridiflava isolate p24.F2, whole genome shotgun sequence"
"GCF_900586895.1_p24.F4_genomic.fna","NZ_UTZA01000050.1","pseudomonas_viridiflava","viridiflava",0,0,42,6073168,228671,99.68,0.14,98.98,"Pseudomonas viridiflava isolate p24.F4, whole genome shotgun sequence"
"GCF_900586905.1_p24.E2_genomic.fna","NZ_UTZE01000041.1","pseudomonas_viridiflava","viridiflava",0,0,33,6054848,442503,100,0.33,98.35,"Pseudomonas viridiflava isolate p24.E2, whole genome shotgun sequence"
"GCF_900586915.1_p24.F8_genomic.fna","NZ_UTZD01000063.1","pseudomonas_viridiflava","viridiflava",0,0,56,5867688,195013,99.68,0.14,98.98,"Pseudomonas viridiflava isolate p24.F8, whole genome shotgun sequence"
"GCF_900586925.1_p24.F9_genomic.fna","NZ_UTZF01000054.1","pseudomonas_viridiflava","viridiflava",0,0,47,5965602,287519,100,0.46,97.7,"Pseudomonas viridiflava isolate p24.F9, whole genome shotgun sequence"
"GCF_900586945.1_p24.G11_genomic.fna","NZ_UTZI01000055.1","pseudomonas_viridiflava","viridiflava",0,0,50,5966054,258014,100,0.46,97.7,"Pseudomonas viridiflava isolate p24.G11, whole genome shotgun sequence"
"GCF_900586955.1_p24.G1_genomic.fna","NZ_UTZK01000035.1","pseudomonas_viridiflava","viridiflava",0,0,25,5940946,551413,100,0.25,98.75,"Pseudomonas viridiflava isolate p24.G1, whole genome shotgun sequence"
"GCF_900586965.1_p24.G12_genomic.fna","NZ_UTZL01000037.1","pseudomonas_viridiflava","viridiflava",0,0,28,6056533,491872,100,0.33,98.35,"Pseudomonas viridiflava isolate p24.G12, whole genome shotgun sequence"
"GCF_900586975.1_p24.G2_genomic.fna","NZ_UTZJ01000072.1","pseudomonas_viridiflava","viridiflava",0,0,62,5986507,197978,100,0.14,99.3,"Pseudomonas viridiflava isolate p24.G2, whole genome shotgun sequence"
"GCF_900586985.1_p24.G5_genomic.fna","NZ_UTZM01000080.1","pseudomonas_viridiflava","viridiflava",0,0,66,6020024,149632,99.68,0.14,98.98,"Pseudomonas viridiflava isolate p24.G5, whole genome shotgun sequence"
"GCF_900586995.1_p24.G4_genomic.fna","NZ_UTZN01000035.1","pseudomonas_viridiflava","viridiflava",0,0,31,6076195,281196,99.68,0.14,98.98,"Pseudomonas viridiflava isolate p24.G4, whole genome shotgun sequence"
"GCF_900587005.1_p24.G3_genomic.fna","NZ_UTZP01000056.1","pseudomonas_viridiflava","viridiflava",0,0,37,5969076,394355,100,0.46,97.7,"Pseudomonas viridiflava isolate p24.G3, whole genome shotgun sequence"
"GCF_900587015.1_p24.G7_genomic.fna","NZ_UTZO01000107.1","pseudomonas_viridiflava","viridiflava",0,0,97,5980068,126578,99.36,0.49,96.91,"Pseudomonas viridiflava isolate p24.G7, whole genome shotgun sequence"
"GCF_900587025.1_p24.H10_genomic.fna","NZ_UTZQ01000043.1","pseudomonas_viridiflava","viridiflava",0,0,34,5969301,725840,100,0.46,97.7,"Pseudomonas viridiflava isolate p24.H10, whole genome shotgun sequence"
"GCF_900587035.1_p24.H11_genomic.fna","NZ_UTZS01000050.1","pseudomonas_viridiflava","viridiflava",0,0,42,5970110,327290,100,0.46,97.7,"Pseudomonas viridiflava isolate p24.H11, whole genome shotgun sequence"
"GCF_900587045.1_p24.G9_genomic.fna","NZ_UTZR01000057.1","pseudomonas_viridiflava","viridiflava",0,0,50,6053406,236387,99.84,0.33,98.19,"Pseudomonas viridiflava isolate p24.G9, whole genome shotgun sequence"
"GCF_900587055.1_p24.H1_genomic.fna","NZ_UUAA01000033.1","pseudomonas_viridiflava","viridiflava",0,0,23,5940523,623598,100,0.25,98.75,"Pseudomonas viridiflava isolate p24.H1, whole genome shotgun sequence"
"GCF_900587065.1_p24.G8_genomic.fna","NZ_UTZT01000061.1","pseudomonas_viridiflava","viridiflava",0,0,50,5868518,221141,99.68,0.14,98.98,"Pseudomonas viridiflava isolate p24.G8, whole genome shotgun sequence"
"GCF_900587075.1_p24.H4_genomic.fna","NZ_UTZU01000025.1","pseudomonas_viridiflava","viridiflava",0,0,20,6074042,424939,99.68,0.46,97.38,"Pseudomonas viridiflava isolate p24.H4, whole genome shotgun sequence"
"GCF_900587085.1_p24.H5_genomic.fna","NZ_UTZZ01000058.1","pseudomonas_viridiflava","viridiflava",0,0,52,6027725,228705,99.68,0.14,98.98,"Pseudomonas viridiflava isolate p24.H5, whole genome shotgun sequence"
"GCF_900587095.1_p24.H7_genomic.fna","NZ_UTZV01000093.1","pseudomonas_viridiflava","viridiflava",0,0,83,5981958,135590,99.36,0.46,97.06,"Pseudomonas viridiflava isolate p24.H7, whole genome shotgun sequence"
"GCF_900587105.1_p24.H2_genomic.fna","NZ_UTZW01000083.1","pseudomonas_viridiflava","viridiflava",0,0,68,5993926,243374,100,0.14,99.3,"Pseudomonas viridiflava isolate p24.H2, whole genome shotgun sequence"
"GCF_900587115.1_p24.H3_genomic.fna","NZ_UTZX01000054.1","pseudomonas_viridiflava","viridiflava",0,0,44,5964053,234661,100,0.46,97.7,"Pseudomonas viridiflava isolate p24.H3, whole genome shotgun sequence"
"GCF_900587125.1_p24.H6_genomic.fna","NZ_UTZY01000203.1","pseudomonas_viridiflava","viridiflava",0,0,193,5976903,64468,99.36,0.14,98.66,"Pseudomonas viridiflava isolate p24.H6, whole genome shotgun sequence"
"GCF_900587135.1_p24.H8_genomic.fna","NZ_UUAB01000047.1","pseudomonas_viridiflava","viridiflava",0,0,43,5869881,208870,99.68,0.14,98.98,"Pseudomonas viridiflava isolate p24.H8, whole genome shotgun sequence"
"GCF_900587145.1_p24.H9_genomic.fna","NZ_UUAC01000037.1","pseudomonas_viridiflava","viridiflava",0,0,30,6127444,378590,100,0.35,98.25,"Pseudomonas viridiflava isolate p24.H9, whole genome shotgun sequence"
"GCF_900587155.1_p25.A10_genomic.fna","NZ_UUAF01000053.1","pseudomonas_viridiflava","viridiflava",0,0,47,5944703,268511,100,0.14,99.3,"Pseudomonas viridiflava isolate p25.A10, whole genome shotgun sequence"
"GCF_900587165.1_p25.A11_genomic.fna","NZ_UUAE01000047.1","pseudomonas_viridiflava","viridiflava",0,0,40,5967202,249983,99.68,0.14,98.98,"Pseudomonas viridiflava isolate p25.A11, whole genome shotgun sequence"
"GCF_900587185.1_p25.A1_genomic.fna","NZ_UUAG01000032.1","pseudomonas_viridiflava","viridiflava",0,0,26,5894461,622718,99.68,0.14,98.98,"Pseudomonas viridiflava isolate p25.A1, whole genome shotgun sequence"
"GCF_900587195.1_p25.A2_genomic.fna","NZ_UUAU01000052.1","pseudomonas_viridiflava","viridiflava",0,0,39,5992531,371338,99.68,0.14,98.98,"Pseudomonas viridiflava isolate p25.A2, whole genome shotgun sequence"
"GCF_900587205.1_p25.A7_genomic.fna","NZ_UUAH01000034.1","pseudomonas_viridiflava","viridiflava",0,0,29,6128303,331183,100,0.35,98.25,"Pseudomonas viridiflava isolate p25.A7, whole genome shotgun sequence"
"GCF_900587215.1_p25.A8_genomic.fna","NZ_UUAM01000032.1","pseudomonas_viridiflava","viridiflava",0,0,29,6056101,310283,100,0.33,98.35,"Pseudomonas viridiflava isolate p25.A8, whole genome shotgun sequence"
"GCF_900587225.1_p25.A9_genomic.fna","NZ_UUAL01000040.1","pseudomonas_viridiflava","viridiflava",0,0,38,6052953,231840,100,0.33,98.35,"Pseudomonas viridiflava isolate p25.A9, whole genome shotgun sequence"
"GCF_900587235.1_p25.A4_genomic.fna","NZ_UUAK01000039.1","pseudomonas_viridiflava","viridiflava",0,0,39,6075701,292922,99.68,0.14,98.98,"Pseudomonas viridiflava isolate p25.A4, whole genome shotgun sequence"
"GCF_900587255.1_p25.A3_genomic.fna","NZ_UUAI01000043.1","pseudomonas_viridiflava","viridiflava",0,0,36,5981297,267071,100,0.46,97.7,"Pseudomonas viridiflava isolate p25.A3, whole genome shotgun sequence"
"GCF_900587265.1_p25.B10_genomic.fna","NZ_UUAT01000101.1","pseudomonas_viridiflava","viridiflava",0,0,91,5938607,149051,100,0.14,99.3,"Pseudomonas viridiflava isolate p25.B10, whole genome shotgun sequence"
"GCF_900587275.1_p25.B11_genomic.fna","NZ_UUAO01000048.1","pseudomonas_viridiflava","viridiflava",0,0,46,5964860,238550,99.68,0.14,98.98,"Pseudomonas viridiflava isolate p25.B11, whole genome shotgun sequence"
"GCF_900587295.1_p25.B3_genomic.fna","NZ_UUAP01000060.1","pseudomonas_viridiflava","viridiflava",0,0,52,5978888,197910,100,0.46,97.7,"Pseudomonas viridiflava isolate p25.B3, whole genome shotgun sequence"
"GCF_900587305.1_p25.B12_genomic.fna","NZ_UUAR01000104.1","pseudomonas_viridiflava","viridiflava",0,0,100,5868615,92624,100,0.18,99.1,"Pseudomonas viridiflava isolate p25.B12, whole genome shotgun sequence"
"GCF_900587325.1_p25.B4_genomic.fna","NZ_UUAV01000176.1","pseudomonas_viridiflava","viridiflava",0,0,170,6064999,72404,99.5,0.3,98,"Pseudomonas viridiflava isolate p25.B4, whole genome shotgun sequence"
"GCF_900587335.1_p25.B5_genomic.fna","NZ_UUAW01000048.1","pseudomonas_viridiflava","viridiflava",0,0,47,6051177,211320,99.89,0.33,98.24,"Pseudomonas viridiflava isolate p25.B5, whole genome shotgun sequence"
"GCF_900587345.1_p25.B7_genomic.fna","NZ_UUAX01000055.1","pseudomonas_viridiflava","viridiflava",0,0,51,6124589,297825,100,0.35,98.25,"Pseudomonas viridiflava isolate p25.B7, whole genome shotgun sequence"
"GCF_900587355.1_p25.B8_genomic.fna","NZ_UUAZ01000051.1","pseudomonas_viridiflava","viridiflava",0,0,48,6053094,235299,100,0.33,98.35,"Pseudomonas viridiflava isolate p25.B8, whole genome shotgun sequence"
"GCF_900587365.1_p25.C12_genomic.fna","NZ_UUAY01000035.1","pseudomonas_viridiflava","viridiflava",0,0,31,5870201,379921,100,0.14,99.3,"Pseudomonas viridiflava isolate p25.C12, whole genome shotgun sequence"
"GCF_900587375.1_p25.B9_genomic.fna","NZ_UUBF01000055.1","pseudomonas_viridiflava","viridiflava",0,0,49,6051247,257212,100,0.33,98.35,"Pseudomonas viridiflava isolate p25.B9, whole genome shotgun sequence"
"GCF_900587385.1_p25.C10_genomic.fna","NZ_UUBA01000052.1","pseudomonas_viridiflava","viridiflava",0,0,47,5941723,300735,100,0.14,99.3,"Pseudomonas viridiflava isolate p25.C10, whole genome shotgun sequence"
"GCF_900587395.1_p25.C1_genomic.fna","NZ_UUBB01000043.1","pseudomonas_viridiflava","viridiflava",0,0,33,5893750,328349,99.68,0.14,98.98,"Pseudomonas viridiflava isolate p25.C1, whole genome shotgun sequence"
"GCF_900587415.1_p25.C2_genomic.fna","NZ_UUBD01000036.1","pseudomonas_viridiflava","viridiflava",0,0,28,5939116,530508,100,0.25,98.75,"Pseudomonas viridiflava isolate p25.C2, whole genome shotgun sequence"
"GCF_900587425.1_p25.C3_genomic.fna","NZ_UUBE01000054.1","pseudomonas_viridiflava","viridiflava",0,0,49,5980231,231287,100,0.46,97.7,"Pseudomonas viridiflava isolate p25.C3, whole genome shotgun sequence"
"GCF_900587435.1_p25.C4_genomic.fna","NZ_UUBG01000042.1","pseudomonas_viridiflava","viridiflava",0,0,39,6074461,272173,99.68,0.14,98.98,"Pseudomonas viridiflava isolate p25.C4, whole genome shotgun sequence"
"GCF_900587445.1_p25.D11_genomic.fna","NZ_UUBI01000049.1","pseudomonas_viridiflava","viridiflava",0,0,44,5963236,308748,99.68,0.14,98.98,"Pseudomonas viridiflava isolate p25.D11, whole genome shotgun sequence"
"GCF_900587455.1_p25.C5_genomic.fna","NZ_UUBH01000044.1","pseudomonas_viridiflava","viridiflava",0,0,40,6053243,271508,100,0.33,98.35,"Pseudomonas viridiflava isolate p25.C5, whole genome shotgun sequence"
"GCF_900587465.1_p25.C7_genomic.fna","NZ_UUBJ01000049.1","pseudomonas_viridiflava","viridiflava",0,0,45,6125162,230829,100,0.35,98.25,"Pseudomonas viridiflava isolate p25.C7, whole genome shotgun sequence"
"GCF_900587475.1_p25.D10_genomic.fna","NZ_UUBK01000050.1","pseudomonas_viridiflava","viridiflava",0,0,47,5943069,212780,100,0.14,99.3,"Pseudomonas viridiflava isolate p25.D10, whole genome shotgun sequence"
"GCF_900587485.1_p25.C8_genomic.fna","NZ_UUBM01000027.1","pseudomonas_viridiflava","viridiflava",0,0,23,6073877,362219,99.68,0.14,98.98,"Pseudomonas viridiflava isolate p25.C8, whole genome shotgun sequence"
"GCF_900587495.1_p25.C9_genomic.fna","NZ_UUBL01000038.1","pseudomonas_viridiflava","viridiflava",0,0,34,6051297,313432,100,0.33,98.35,"Pseudomonas viridiflava isolate p25.C9, whole genome shotgun sequence"
"GCF_900587505.1_p25.D12_genomic.fna","NZ_UUBN01000047.1","pseudomonas_viridiflava","viridiflava",0,0,40,5870463,260209,100,0.14,99.3,"Pseudomonas viridiflava isolate p25.D12, whole genome shotgun sequence"
